Project,Snapshot,Sha,File,Line,Is_Buggy
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1524,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,src/sort.c,71,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1526,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,redis.c,3482,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,17,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1545,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,44,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,65,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,redis.c,4122,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1596,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,151,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,redis.c,4131,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,167,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1619,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,174,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,175,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,sds.c,31,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,sds.c,51,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1645,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,260,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,287,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1667,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,289,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1673,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,298,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,sds.c,132,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,sds.c,135,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,sds.c,148,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1697,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,388,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1703,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,431,1
redis,2009-09-19,724a51b1a95b9e6a6937ac363e11df647829d4c6,sds.c,294,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1725,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/tcache.c,472,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1779,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1780,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1807,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1810,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,1075,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,101,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1822,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,2902,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,2911,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,167,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,186,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1913,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,3310,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,3319,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1928,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,3424,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,219,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,3673,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,223,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1938,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,237,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,1971,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,3859,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,3932,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2000,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,4003,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,273,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2037,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,4176,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,4249,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2094,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,4622,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,4774,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,337,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2143,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,4777,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,338,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2178,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,343,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/zone.c,345,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2236,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,src/multi.c,59,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/test/allocm.c,24,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,5006,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2276,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,5566,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/test/allocm.c,43,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,6619,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,6665,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,7563,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2336,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2347,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/test/rallocm.c,118,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/test/rallocm.c,123,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,9001,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_mmap.c,31,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2388,1
redis,2010-03-18,c77169b7e992697d364e886555b613ba8ca27f83,redis.c,9133,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_mmap.c,48,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2399,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_mmap.c,49,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_mmap.c,51,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_mmap.c,141,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2422,1
redis,2010-06-16,c2ff0e90b8ce84d7b966622ffe0178303bb0a625,redis.c,5447,1
redis,2010-06-16,c2ff0e90b8ce84d7b966622ffe0178303bb0a625,ziplist.c,326,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2507,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2543,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_mmap.c,236,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2564,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/mutex.c,68,1
redis,2010-09-14,412e457c278395a20dbc985f85a2d3d5316a2919,src/object.c,29,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/mutex.c,86,1
redis,2010-09-14,412e457c278395a20dbc985f85a2d3d5316a2919,src/t_list.c,810,1
redis,2010-09-14,412e457c278395a20dbc985f85a2d3d5316a2919,src/db.c,22,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-benchmark.c,251,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,77,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-benchmark.c,527,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2608,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-cli.c,64,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,111,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,131,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-cli.c,394,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2641,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,151,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,161,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2659,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-cli.c,439,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,162,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-cli.c,539,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/arena.c,2666,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-cli.c,584,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis-cli.c,627,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,193,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,223,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/anet.c,285,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,230,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/test/bitmap.c,65,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/rdb.c,406,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,256,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,75,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/ckh.c,271,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/chunk_dss.c,273,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,80,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,87,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,28,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,32,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,41,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,63,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,65,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,112,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,79,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,94,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,122,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,123,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,98,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,src/redis.c,837,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,130,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,src/redis.c,844,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,108,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,src/redis.c,846,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,111,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,42,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,216,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,219,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,161,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,262,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,169,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,171,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,107,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,186,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,117,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,127,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,359,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,1171,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,1382,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/redis.c,1650,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,239,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,489,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/aof.c,223,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,245,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,246,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,537,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/db.c,53,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,595,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,602,1
redis,2010-12-13,5ce3a24dbaec87d3fc38c52cb2bcd631dff1a968,src/db.c,153,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,372,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,380,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,405,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,418,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,469,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,510,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,636,1
redis,2011-03-13,e53ca04b50b86ef158a75c54ae9ee8b17e31719c,src/redis-cli.c,677,1
redis,2011-03-13,e53ca04b50b86ef158a75c54ae9ee8b17e31719c,src/t_set.c,250,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,549,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,558,1
redis,2011-03-13,e53ca04b50b86ef158a75c54ae9ee8b17e31719c,src/ziplist.c,1259,1
redis,2011-03-13,e53ca04b50b86ef158a75c54ae9ee8b17e31719c,src/ziplist.c,1281,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,706,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,711,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,576,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,718,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,581,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,582,1
redis,2011-03-13,e53ca04b50b86ef158a75c54ae9ee8b17e31719c,src/sds.c,405,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,586,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,594,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,804,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,806,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,623,1
redis,2011-06-11,9e40bce3fa178c5a79188f63ab6f1acf81500a53,src/redis.c,1108,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,642,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,906,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,648,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,907,1
redis,2011-06-11,9e40bce3fa178c5a79188f63ab6f1acf81500a53,src/redis.c,1185,1
redis,2011-06-11,9e40bce3fa178c5a79188f63ab6f1acf81500a53,src/redis.c,1192,1
redis,2011-06-11,9e40bce3fa178c5a79188f63ab6f1acf81500a53,src/t_list.c,651,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,921,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,661,1
redis,2011-06-11,9e40bce3fa178c5a79188f63ab6f1acf81500a53,src/t_list.c,835,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,677,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,941,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/stats.c,679,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/redis-cli.c,696,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1006,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/t_string.c,16,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1029,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1030,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/debug.c,222,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/object.c,391,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/test/thread_arena.c,36,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/rdb.c,600,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/test/thread_arena.c,79,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1056,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1075,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/redis.c,175,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/huge.c,11,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/redis.c,208,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/huge.c,59,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/huge.c,69,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/redis.c,1473,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/huge.c,102,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/cluster.c,1471,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/huge.c,114,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/aof.c,155,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1156,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/huge.c,135,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1170,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/scripting.c,435,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/db.c,528,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/db.c,537,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1237,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/huge.c,233,1
redis,2011-09-09,c47d152c8d96415de1af994b1a4bb3e0347caef3,src/db.c,589,1
redis,2012-03-07,4d3bbf3590af7b575dd90512aa12706cea7ed899,deps/jemalloc/src/jemalloc.c,1253,1
